gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000136531.15,SCN2A,1.6647228527608353,0.07259021509602447,0.09596806151271096,0.0601861308400816,0.11982706294608762,2.1988099393985148e-06,NA,38,40,40,3.1431274089024105e-05,6.903424588091622e-05,3.9795899186330663
ENSG00000037042.8,TUBG2,-1.1850994113895519,-0.36439629241890015,0.23597814378634252,0.002536911827228627,0.12108810624608753,3.6498287799843023e-06,NA,10,18,18,6.780276573407223e-05,7.468047690565875e-05,-3.9608594676976026
ENSG00000167740.9,CYB5D2,1.1250750533583949,0.12670155957115797,0.2605572315086383,0.017849383774022225,0.17447269656223066,7.866895992446016e-09,NA,30,32,32,7.582917410005927e-05,7.567410926148104e-05,3.957702553484203
ENSG00000204463.12,BAG6,0.8299281872096163,0.09567187122158789,0.4065793870253289,0.033159222106198843,0.10650921227595794,1.6123074127255862e-05,NA,71,87,87,0.00014480432145775197,7.623087290296225e-05,3.9559507282047126
ENSG00000186188.10,FFAR4,2.532226955302451,0.10066991116498136,0.011334060420010967,0.030260286512524028,0.051504168466520464,0.002795832823352994,NA,71,78,78,9.524452719376319e-06,7.937840451381663e-05,3.9462690788583275
ENSG00000178750.2,STX19,1.077091182498726,0.14692104165230724,0.28143953190031645,0.01645648203838743,0.04510534058952352,0.004608927419403475,NA,12,12,12,8.268630226817909e-05,8.039001347159245e-05,3.9432343996566295
ENSG00000213930.11,GALT,1.3708182816816492,0.255062319657459,0.17043161048421362,0.004934746433656838,0.07983209948019729,0.00023290065015049501,NA,52,62,62,4.842833806845227e-05,8.121881101952206e-05,3.9407749111733983
ENSG00000245937.7,LINC01184,1.5834376054389947,0.12108252798347836,0.11332175743279034,0.02043602669206955,0.2252191071396807,1.7891671260544226e-11,NA,10,13,13,3.39784206700608e-05,9.238609087516452e-05,3.909764643927175
ENSG00000251417.2,RP11-1348G14.4,-1.1126567141584316,-0.09190136792528344,0.2658558926855511,0.03587839283898846,0.12308463530165305,3.3996646618075268e-06,NA,15,20,20,7.543148965780783e-05,9.439197527522414e-05,-3.904572800492554
ENSG00000109062.11,SLC9A3R1,1.8706295821580312,0.6946526291532561,0.06139644136154597,0.0006468506702569934,0.0402298238659648,0.008338902410701218,NA,3,4,4,2.218124685510603e-05,9.972359515654588e-05,3.8912634182462704
ENSG00000205106.4,DKFZp779M0652,2.1898032263652487,0.08943139332617712,0.028538510656061524,0.04042560204323423,0.06178255126772578,0.0012437000422764585,NA,46,53,53,1.4254836621509313e-05,0.00010478135140079492,3.8792446006681316
ENSG00000196220.15,SRGAP3,1.7616427317007646,0.09235043457572954,0.07812967932333363,0.03715625756648657,0.22242675339695767,5.591422174288722e-12,NA,14,16,16,2.509379290954481e-05,0.00012050669779193406,3.845093057407884
ENSG00000183762.12,KREMEN1,-1.5826362755838475,-0.2214212820834922,0.11350439037834599,0.006619118230894717,0.12215965813867705,3.480477446149796e-06,NA,3,3,3,3.2611237682230326e-05,0.00012228446262725086,-3.84150054895566
ENSG00000278740.1,RP11-147L13.14,2.029307228371162,0.09238083785881578,0.042427007532817716,0.03490406451645226,0.12628101187530286,1.098575474729982e-06,NA,24,27,27,1.715134537908408e-05,0.0001252001727236755,3.835713730294348
ENSG00000110514.19,MADD,1.5257223065870886,0.32915330853466696,0.12707903677430246,0.0025620256365247577,0.03583579192987876,0.013336822974279407,NA,8,10,10,3.54576214457713e-05,0.00012546488375424303,3.8351946652758957
ENSG00000146909.7,NOM1,-1.9586645012024722,-0.3657401513302458,0.0501520903462915,0.0021691201640089653,0.026400560759950918,0.032825796423308164,NA,15,17,17,1.8589264306308476e-05,0.0001376781393943637,-3.8123026653972056
ENSG00000158186.12,MRAS,1.5608940639913076,0.13748462458010005,0.11854874812415189,0.015730730981119857,0.17736009834114844,1.6534004530024738e-09,NA,24,26,26,3.256244695150315e-05,0.00015286263934507162,3.7863722295864863
ENSG00000118579.12,MED28,-1.170378659416041,-0.21815270077139637,0.2418486197907017,0.006702759252619494,0.1730271953016138,4.3282466230246815e-09,NA,12,17,17,6.288667625224471e-05,0.0001566134286130825,-3.7803414476832797
ENSG00000141295.13,SCRN2,-1.6754430405892564,-0.15234740006539224,0.09384733787911366,0.013404594804869465,0.18002501430650153,6.925200643204916e-09,NA,10,12,12,2.660586324498129e-05,0.00018184632198889122,-3.742986058345916
ENSG00000158805.11,ZNF276,-1.512062464838622,-0.29771445185226825,0.1305179724890707,0.0034124052546599913,0.03610049676669114,0.009025124997492107,NA,24,27,27,3.4146686027529246e-05,0.00018310871741495133,-3.741248005512821
ENSG00000161036.12,LRWD1,1.9732911501385335,0.24671130356312077,0.0484624006245408,0.0041839816648827225,0.13663004979328272,8.26335090929481e-07,NA,3,4,4,1.724463508364504e-05,0.00018613141270533372,3.7371317401984445
ENSG00000138162.18,TACC2,-2.4677303396977717,-0.17862630273834945,0.013597270845573783,0.008919813509851765,0.13246430490351974,8.258337522353001e-07,NA,19,21,21,8.607519075404735e-06,0.00018751155925160557,-3.7352731314639644
